"_type","email","source"
"EmailItem","removemyemail@when2work.com","https://whentowork.com/privacy.htm"
"EmailItem","privacy@porndoe.com","https://porndoe.com/privacy"
"EmailItem","fraud@porndoe.com","https://porndoe.com/privacy"
"EmailItem","unsubscribe@gaijinent.com","https://crossout.net/de/support/privacypolicy/"
"EmailItem","legals@gaijinent.com","https://crossout.net/de/support/privacypolicy/"
"EmailItem","legals@gaijinent.com","https://crossout.net/de/support/privacypolicy/"
"EmailItem","unsubscribe@gaijinent.com","https://crossout.net/de/support/privacypolicy/"
"EmailItem","support@bookmail.org","http://b-ok.org/privacy.php"
"EmailItem","legal@kanyetothe.com","http://www.kanyetothe.com/videoplayer/privacy-policy.php?site=kanyetothe.com"
"EmailItem","team@sofifa.com","https://sofifa.com/help/privacy"
"EmailItem","team@sofifa.com","https://sofifa.com/help/privacy"
"EmailItem","sales@revolve.com","http://www.revolve.com/privacy-please-riggan-mini/dp/PRIP-WD496/?d=Womens&itcurrpage=1&itrownum=29&itview=05&lc=19&page=1&utm_campaign=glob_B_REVOLVE_LIKESHOP_ratwuk&utm_medium=social&utm_source=instagram"
"EmailItem","testcancel@revolvemail.com","http://www.revolve.com/privacy-please-riggan-mini/dp/PRIP-WD496/?d=Womens&itcurrpage=1&itrownum=29&itview=05&lc=19&page=1&utm_campaign=glob_B_REVOLVE_LIKESHOP_ratwuk&utm_medium=social&utm_source=instagram"
"EmailItem","name@domain.com","http://www.revolve.com/privacy-please-riggan-mini/dp/PRIP-WD496/?d=Womens&itcurrpage=1&itrownum=29&itview=05&lc=19&page=1&utm_campaign=glob_B_REVOLVE_LIKESHOP_ratwuk&utm_medium=social&utm_source=instagram"
"EmailItem","sales@revolve.com","http://www.revolve.com/privacy-please-dakota-crop-top/dp/PRIP-WS237/?d=Womens&itcurrpage=1&itrownum=1&itview=01&lc=2&page=1&plpSrc=%2Fr%2FBrands.jsp%3F%26aliasURL%3Dprivacy-please-tops%252Fbr%252Fc06c8c%26s%3Db%26c%3DPrivacy%2BPlease%26sc%3DTops%26color%255B%255D%3Dred%26color%255B%255D%3Dred%26sortBy%3Dfeatured&utm_campaign=glob_B_REVOLVE_LIKESHOP_ratwmontenegro&utm_medium=social&utm_source=instagram"
"EmailItem","testcancel@revolvemail.com","http://www.revolve.com/privacy-please-dakota-crop-top/dp/PRIP-WS237/?d=Womens&itcurrpage=1&itrownum=1&itview=01&lc=2&page=1&plpSrc=%2Fr%2FBrands.jsp%3F%26aliasURL%3Dprivacy-please-tops%252Fbr%252Fc06c8c%26s%3Db%26c%3DPrivacy%2BPlease%26sc%3DTops%26color%255B%255D%3Dred%26color%255B%255D%3Dred%26sortBy%3Dfeatured&utm_campaign=glob_B_REVOLVE_LIKESHOP_ratwmontenegro&utm_medium=social&utm_source=instagram"
"EmailItem","name@domain.com","http://www.revolve.com/privacy-please-dakota-crop-top/dp/PRIP-WS237/?d=Womens&itcurrpage=1&itrownum=1&itview=01&lc=2&page=1&plpSrc=%2Fr%2FBrands.jsp%3F%26aliasURL%3Dprivacy-please-tops%252Fbr%252Fc06c8c%26s%3Db%26c%3DPrivacy%2BPlease%26sc%3DTops%26color%255B%255D%3Dred%26color%255B%255D%3Dred%26sortBy%3Dfeatured&utm_campaign=glob_B_REVOLVE_LIKESHOP_ratwmontenegro&utm_medium=social&utm_source=instagram"
"EmailItem","privacy@paste.com","https://www.pastemagazine.com/privacy"
"EmailItem","sales@revolve.com","http://www.revolve.com/privacy-please-peony-top/dp/PRIP-WS225/?d=Womens&itcurrpage=1&itrownum=14&itview=01&lc=40&page=1&utm_campaign=glob_B_REVOLVE_LIKESHOP_ratwmontenegro&utm_medium=social&utm_source=instagram"
"EmailItem","testcancel@revolvemail.com","http://www.revolve.com/privacy-please-peony-top/dp/PRIP-WS225/?d=Womens&itcurrpage=1&itrownum=14&itview=01&lc=40&page=1&utm_campaign=glob_B_REVOLVE_LIKESHOP_ratwmontenegro&utm_medium=social&utm_source=instagram"
"EmailItem","name@domain.com","http://www.revolve.com/privacy-please-peony-top/dp/PRIP-WS225/?d=Womens&itcurrpage=1&itrownum=14&itview=01&lc=40&page=1&utm_campaign=glob_B_REVOLVE_LIKESHOP_ratwmontenegro&utm_medium=social&utm_source=instagram"
"EmailItem","sales@revolve.com","http://www.revolve.com/privacy-please-heath-dress/dp/PRIP-WD254/?d=Womens&itcurrpage=1&itrownum=9&itview=01&lc=25&page=1&plpSrc=%2Fr%2FBrands.jsp%3F%26aliasURL%3Dprivacy-please-dresses%252Fbr%252Fc888f2%26s%3Db%26c%3DPrivacy%2BPlease%26sc%3DDresses%26color%255B%255D%3Dwhite%26color%255B%255D%3Dwhite%26sortBy%3Dfeatured&utm_campaign=glob_B_REVOLVE_LIKESHOP_ratwuk&utm_medium=social&utm_source=instagram"
"EmailItem","testcancel@revolvemail.com","http://www.revolve.com/privacy-please-heath-dress/dp/PRIP-WD254/?d=Womens&itcurrpage=1&itrownum=9&itview=01&lc=25&page=1&plpSrc=%2Fr%2FBrands.jsp%3F%26aliasURL%3Dprivacy-please-dresses%252Fbr%252Fc888f2%26s%3Db%26c%3DPrivacy%2BPlease%26sc%3DDresses%26color%255B%255D%3Dwhite%26color%255B%255D%3Dwhite%26sortBy%3Dfeatured&utm_campaign=glob_B_REVOLVE_LIKESHOP_ratwuk&utm_medium=social&utm_source=instagram"
"EmailItem","name@domain.com","http://www.revolve.com/privacy-please-heath-dress/dp/PRIP-WD254/?d=Womens&itcurrpage=1&itrownum=9&itview=01&lc=25&page=1&plpSrc=%2Fr%2FBrands.jsp%3F%26aliasURL%3Dprivacy-please-dresses%252Fbr%252Fc888f2%26s%3Db%26c%3DPrivacy%2BPlease%26sc%3DDresses%26color%255B%255D%3Dwhite%26color%255B%255D%3Dwhite%26sortBy%3Dfeatured&utm_campaign=glob_B_REVOLVE_LIKESHOP_ratwuk&utm_medium=social&utm_source=instagram"
"EmailItem","legal@revolve.com","http://www.revolve.com/privacypolicy"
"EmailItem","servicioalcliente@revolveclothing.com","http://www.revolve.com/privacypolicy"
"EmailItem","sales@revolve.com","http://www.revolve.com/privacypolicy"
"EmailItem","sales.zh@revolveclothing.com","http://www.revolve.com/privacypolicy"
"EmailItem","testcancel@revolvemail.com","http://www.revolve.com/privacypolicy"
"EmailItem","sales.ru@revolveclothing.com","http://www.revolve.com/privacypolicy"
"EmailItem","name@domain.com","http://www.revolve.com/privacypolicy"
"EmailItem","krservice@revolveclothing.com","http://www.revolve.com/privacypolicy"
"EmailItem","serviceclient@revolveclothing.com","http://www.revolve.com/privacypolicy"
"EmailItem","freee@freee.co.jp","https://www.freee.co.jp/privacy_policy/"
"EmailItem","dpo@barclays.com","https://www.barclaycard.co.uk/personal/privacy-policy"
"EmailItem","sales@revolve.com","http://www.revolve.com/privacy-please-peony-top/dp/PRIP-WS225/?d=Womens&itcurrpage=1&itrownum=1&itview=01&lc=1&page=1&plpSrc=%2Fr%2FSearch.jsp%3Fsearch%3Dpeony%2Btop%26d%3DWomens%26sortBy%3Dfeatured&utm_campaign=glob_B_REVOLVE_LIKESHOP_ratwmontenegro&utm_medium=social&utm_source=instagram"
"EmailItem","testcancel@revolvemail.com","http://www.revolve.com/privacy-please-peony-top/dp/PRIP-WS225/?d=Womens&itcurrpage=1&itrownum=1&itview=01&lc=1&page=1&plpSrc=%2Fr%2FSearch.jsp%3Fsearch%3Dpeony%2Btop%26d%3DWomens%26sortBy%3Dfeatured&utm_campaign=glob_B_REVOLVE_LIKESHOP_ratwmontenegro&utm_medium=social&utm_source=instagram"
"EmailItem","name@domain.com","http://www.revolve.com/privacy-please-peony-top/dp/PRIP-WS225/?d=Womens&itcurrpage=1&itrownum=1&itview=01&lc=1&page=1&plpSrc=%2Fr%2FSearch.jsp%3Fsearch%3Dpeony%2Btop%26d%3DWomens%26sortBy%3Dfeatured&utm_campaign=glob_B_REVOLVE_LIKESHOP_ratwmontenegro&utm_medium=social&utm_source=instagram"
"EmailItem","sales@revolve.com","http://www.revolve.com/privacy-please/br/5a96f7/?navsrc=subdesigners_bwl"
"EmailItem","testcancel@revolvemail.com","http://www.revolve.com/privacy-please/br/5a96f7/?navsrc=subdesigners_bwl"
"EmailItem","name@domain.com","http://www.revolve.com/privacy-please/br/5a96f7/?navsrc=subdesigners_bwl"
"EmailItem","privacy@mytheresa.com","https://www.mytheresa.com/en-de/service/privacy-policy/?loc=f"
"EmailItem","info@mytheresa.com","https://www.mytheresa.com/en-de/service/privacy-policy/?loc=f"
"EmailItem","customercare@mytheresa.com","https://www.mytheresa.com/en-de/service/privacy-policy/?loc=f"
"EmailItem","privacy@mytheresa.com","https://www.mytheresa.com/en-de/service/privacy-policy/?loc=f"
"EmailItem","privacy@mytheresa.com","https://www.mytheresa.com/en-de/service/privacy-policy/"
"EmailItem","info@mytheresa.com","https://www.mytheresa.com/en-de/service/privacy-policy/"
"EmailItem","customercare@mytheresa.com","https://www.mytheresa.com/en-de/service/privacy-policy/"
"EmailItem","privacy@mytheresa.com","https://www.mytheresa.com/en-de/service/privacy-policy/"
"EmailItem","grievanceofficer@peopleinteractive.in","https://www.shaadi.com/customer-relations/faq/privacy-tips"
"EmailItem","grievanceofficer@peopleinteractive.in","https://www.shaadi.com/shaadi-info/index/privacy"
"EmailItem","info@aucfan.com","https://aucfan.co.jp/privacy/index.php"
"EmailItem","complaints@xmtrading.com","https://www.xmtrading.com/privacy-policy"
"EmailItem","support@xmtrading.com","https://www.xmtrading.com/privacy-policy"
"EmailItem","dpo@xmtrading.com","https://www.xmtrading.com/privacy-policy"
"EmailItem","support@niche.com","https://about.niche.com/privacy/"
"EmailItem","dsmaster@daily.co.jp","https://www.daily.co.jp/company/privacy_protection.shtml"
"EmailItem","ds-soumu@daily.co.jp","https://www.daily.co.jp/company/privacy_protection.shtml"
"EmailItem","eu_privacy@moovit.com","http://moovitapp.com/en-us/legal/privacy-policy-en/"
"EmailItem","support@moovit.com","http://moovitapp.com/en-us/legal/privacy-policy-en/"
"EmailItem","dpo@moovit.com","http://moovitapp.com/en-us/legal/privacy-policy-en/"
"EmailItem","privacy@moovit.com","http://moovitapp.com/en-us/legal/privacy-policy-en/"
"EmailItem","privacy@silkroad.com","http://www.silkroad.com/privacy-policy/"
"EmailItem","privacy@silkroad.com","http://www.silkroad.com/privacy-policy/"
"EmailItem","dataprotection@paddypowerbetfair.com","http://www.betfair.com/aboutUs/Privacy.Policy/"
"EmailItem","awwwards@awwwards.com","https://www.awwwards.com/privacy-policy/"
"EmailItem","privacy@islamicfinder.org","https://www.islamicfinder.org/privacypolicy/"
"EmailItem","support@prepscholar.com","https://www.prepscholar.com/sat/s/privacy"
"EmailItem","support.policies@st.com","http://www.st.com/content/st_com/en/common/privacy-policy.html"
"EmailItem","feedback@startribune.com","http://www.startribune.com/startribune-com-privacy-policy/218991591/"
"EmailItem","privacyfeedback@startribune.com","http://www.startribune.com/startribune-com-privacy-policy/218991591/"
"EmailItem","support@fetishshrine.com","https://www.fetishshrine.com/privacy.php"
"EmailItem","datenschutz@lovoo.com","https://www.lovoo.com/legal/privacy"
"EmailItem","myjobriya@gmail.com","http://www.jobriya.in/privacy-policy/"
"EmailItem","dpo@quickheal.co.in","http://www.quickheal.com/privacy-policy/"
"EmailItem","dpo@quickheal.co.in","http://www.quickheal.com/privacy-policy/"
"EmailItem","webmaster@quickheal.com","http://www.quickheal.com/privacy-policy/"
"EmailItem","support@magoosh.com","https://magoosh.com/privacy-policy/"
"EmailItem","support@magoosh.com","https://magoosh.com/privacy-policy/"
"EmailItem","unsubscribe@sophos.com","https://www.sophos.com/en-us/legal/sophos-group-privacy-policy.aspx"
"EmailItem","dataprotection@sophos.com","https://www.sophos.com/en-us/legal/sophos-group-privacy-policy.aspx"
"EmailItem","ops@derpibooru.org","https://derpibooru.org/pages/privacy"
"EmailItem","www@caltech.edu","http://www.caltech.edu/content/privacy-notice"
"EmailItem","inquiry@egnyte.com","https://www.egnyte.com/corp/privacy_policy.html"
"EmailItem","support@linode.com","https://www.linode.com/privacy"
"EmailItem","privacy@linode.com","https://www.linode.com/privacy"
"EmailItem","privacy@tripadvisor.com","https://seatguru.com:443/privacy.php"
"EmailItem","notifications@toluna.com","https://us.toluna.com/Privacy"
"EmailItem","privacy@toluna.com","https://us.toluna.com/Privacy"
"EmailItem","info@getadblock.com","https://getadblock.com/privacy/"
"EmailItem","privacy@interac.ca","http://interac.ca/en/privacy-policy.html"
"EmailItem","revoca@zalando.it","https://www.zalando.it/zalando-informativa-sulla-privacy/"
"EmailItem","privacy@telenetgroup.be","https://www2.telenet.be/nl/privacy/"
"EmailItem","commission@privacycommission.be","https://www2.telenet.be/nl/privacy/"
"EmailItem","privacy@whatculture.com","http://whatculture.com/privacy-policy"
"EmailItem","privacy@whatculture.com","http://whatculture.com/privacy-policy"
"EmailItem","sangramsimha@stylecraze.com","http://www.momjunction.com/privacy-policy/"
"EmailItem","sangramsimha@incnut.com","http://www.momjunction.com/privacy-policy/"
"EmailItem","sangramsimha@incnut.com","http://www.momjunction.com/privacy-policy/"
"EmailItem","support@windguru.cz","https://www.windguru.cz/help.php?sec=privacy"
"EmailItem","support@pornicom.com","https://www.pornicom.com/privacy/"
"EmailItem","legal@leafgroup.com","https://techlandia.com/privacy-policy"
"EmailItem","webmaster@vt.edu","https://vt.edu/about/privacy.html"
"EmailItem","renzuken08@gmail.com","http://ww2.chia-anime.tv/privacy-policy/"
"EmailItem","info@telecup.com","http://telecup.com/Info/PrivacyPolicy"
"EmailItem","emailunsubscribe@cpwm.com","https://www.worldmarket.com/category/customer-service/privacy-and-security.do"
"EmailItem","privacy@cpwm.com","https://www.worldmarket.com/category/customer-service/privacy-and-security.do"
"EmailItem","person@domain.com","https://www.worldmarket.com/category/customer-service/privacy-and-security.do"
"EmailItem","info@indimusictv.com","https://indimusic.tv/privacy.php"
"EmailItem","skai-legalsec@skai.gr","http://www.sport-fm.gr/about/privacy.jsp"
"EmailItem","service@sogi.com.tw","https://www.sogi.com.tw/footers/policies_privacy"
"EmailItem","3ds.complianc-privacy@3ds.com","http://www.netvibes.com/en/privacy-policy"
"EmailItem","3ds.compliance-privacy@3ds.com","http://www.netvibes.com/en/privacy-policy"
"EmailItem","privacy@yesstyle.com","https://www.yesstyle.com/en/privacy-security/help/section.html/hsi.754"
"EmailItem","legal@yesstyle.com","https://www.yesstyle.com/en/privacy-security/help/section.html/hsi.754"
"EmailItem","datasubjectrights@mckinsey.com","https://www.mckinsey.com/privacy-policy"
"EmailItem","privacy_information@mckinsey.com","https://www.mckinsey.com/privacy-policy"
"EmailItem","webmaster@news1.kr","http://news1.kr/footer/?privacy_youth="
"EmailItem","name@email.com","https://www.pakwheels.com/privacy-policy"
"EmailItem","webmaster@news1.kr","http://news1.kr/footer/?privacy="
"EmailItem","rating@mail.ru","http://www.spletnik.ru/privacy.html"
"EmailItem","info@spletnik.ru","http://www.spletnik.ru/privacy.html"
"EmailItem","info@translate.ru","http://www.translate.ru/About/Privacy/"
"EmailItem","info@rrdiscovery.com","http://rrdiscovery.com/privacy"
"EmailItem","info@translate.ru","http://www.translate.ru/about/privacy/"
"EmailItem","support.digital@bisnis.co.id","http://www.bisnis.com/page/privacy-policy"
"EmailItem","digital@bisnis.co.id","http://www.bisnis.com/page/privacy-policy"
"EmailItem","privacy@pixieset.com","https://pixieset.com/privacy/"
"EmailItem","privacy@pixieset.com","https://pixieset.com/privacy/"
"EmailItem","moderator@kontan.co.id","http://www.kontan.co.id/privacy-policy"
"EmailItem","rogameservice@shandagames.com","http://i.sdo.com/privacy"
"EmailItem","feedback@ntvbd.com","http://www.ntvbd.com/info/privacy-policy"
"EmailItem","feedback@ntvbd.com","http://www.ntvbd.com/info/privacy-policy"
"EmailItem","privacy@amctv.com","https://www.amc.com/privacy"
"EmailItem","ethicscompliance@etihad.ae","https://www.etihad.com/de-de/legal/privacy-policy/"
"EmailItem","ethicscompliance@etihad.ae","http://www.etihad.com/de-de/legal/privacy-policy/"
"EmailItem","innova@inn.eu","https://eu.4game.com/privacy/"
"EmailItem","online@deccanmail.com","https://deccanchronicle.com/privacy-policy"
"EmailItem","innova@inn.eu","https://eu.4game.com/privacy-policy/"
"EmailItem","support@tubedupe.com","https://tubedupe.com/privacy/"
"EmailItem","unsubscribe@tubedupe.com","https://tubedupe.com/privacy/"
"EmailItem","account.verify@airbnb.com","https://www.airbnb.com.au/terms/privacy_policy"
"EmailItem","account.disabled@airbnb.com","https://www.airbnb.com.au/terms/privacy_policy"
"EmailItem","dpo@airbnb.com","https://www.airbnb.com.au/terms/privacy_policy"
"EmailItem","terms@airbnb.com","https://www.airbnb.com.au/terms/privacy_policy"
"EmailItem","opt-out@airbnb.com","https://www.airbnb.com.au/terms/privacy_policy"
"EmailItem","privacyshield@airbnb.com","https://www.airbnb.com.au/terms/privacy_policy"
"EmailItem","opt-out@airbnb.com","https://www.airbnb.com.au/terms/privacy_policy"
"EmailItem","account.enable@airbnb.com","https://www.airbnb.com.au/terms/privacy_policy"
"EmailItem","account.disable@airbnb.com","https://www.airbnb.com.au/terms/privacy_policy"
"EmailItem","dpo@twinkl.co.uk","https://www.twinkl.co.uk/privacy-policy"
"EmailItem","info@grameenphone.com","https://www.grameenphone.com/privacy-policy"
"EmailItem","sxstubecom@gmail.copm","http://www.sxstube.com/privacy-policy"
"EmailItem","sales@digit.in","https://www.digit.in/about-us/"
"EmailItem","editor@digit.in","https://www.digit.in/about-us/"
"EmailItem","nazakat.ali05@gmail.com","https://www.digit.in/about-us/"
"EmailItem","security@digit.in","https://www.digit.in/about-us/"
"EmailItem","careers@digit.in","https://www.digit.in/about-us/"
"EmailItem","contact@digit.in","https://www.digit.in/about-us/"
"EmailItem","business@digit.in","https://www.digit.in/about-us/"
"EmailItem","sourabh.kulesh@9dot9.in","https://www.digit.in/general/whatsapp-plans-to-introduce-payments-feature-hits-roadblock-amid-facebook-data-privacy-scandal-41467.html"
"EmailItem","nazakat.ali05@gmail.com","https://www.digit.in/general/whatsapp-plans-to-introduce-payments-feature-hits-roadblock-amid-facebook-data-privacy-scandal-41467.html"
"EmailItem","privacy.information.mgr@lexisnexis.com","https://www.lexisnexis.com/en-us/privacy/default.page"
"EmailItem","service_mctw@mctw.com.tw","http://mc.marieclaire.com.tw/footer/privacy/"
"EmailItem","wowma_entry@kddi-cf.com","https://wowma.jp/tutorial/privacy.html?spe_id=c_ft01"
"EmailItem","service@superbuy.com","https://www.superbuy.com/en/page/about/privacy/"
"EmailItem","service@superbuy.com","https://www.superbuy.com/en/page/about/privacy/"
"EmailItem","ceo@superbuy.com","https://www.superbuy.com/en/page/about/privacy/"
"EmailItem","support@zola.com","https://www.zola.com/privacy"
"EmailItem","support@zola.com","https://www.zola.com/privacy"
"EmailItem","privacyweb@tuttosport.com","http://www.tuttosport.com/widget/utility/2018/05/25-43388173/privacy_policy_gdpr_2018"
"EmailItem","privacy@tuttosport.com","http://www.tuttosport.com/widget/utility/2018/05/25-43388173/privacy_policy_gdpr_2018"
"EmailItem","privacy@sportnetwork.it","http://www.tuttosport.com/widget/utility/2018/05/25-43388173/privacy_policy_gdpr_2018"
"EmailItem","support@katestube.com","https://www.katestube.com/privacy.php"
"EmailItem","privacy.officer@hawthornfc.com.au","http://www.afl.com.au/privacy"
"EmailItem","privacy.officer@afc.com.au","http://www.afl.com.au/privacy"
"EmailItem","privacy.officer@gwsgiants.com.au","http://www.afl.com.au/privacy"
"EmailItem","privacy.officer@afl.com.au","http://www.afl.com.au/privacy"
"EmailItem","privacy.officer@geelongcats.com.au","http://www.afl.com.au/privacy"
"EmailItem","privacy.officer@carltonfc.com.au","http://www.afl.com.au/privacy"
"EmailItem","privacy.officer@westernbulldogs.com.au","http://www.afl.com.au/privacy"
"EmailItem","privacy.officer@essendonfc.com.au","http://www.afl.com.au/privacy"
"EmailItem","privacy.officer@fremantlefc.com.au","http://www.afl.com.au/privacy"
"EmailItem","privacy.officer@westcoasteagles.com.au","http://www.afl.com.au/privacy"
"EmailItem","enquiries@sydneyswans.com.au","http://www.afl.com.au/privacy"
"EmailItem","privacy.officer@nmfc.com.au","http://www.afl.com.au/privacy"
"EmailItem","privacy.officer@goldcoastfc.com.au","http://www.afl.com.au/privacy"
"EmailItem","privacy.officer@richmondfc.com.au","http://www.afl.com.au/privacy"
"EmailItem","privacy@lions.com.au","http://www.afl.com.au/privacy"
"EmailItem","privacy@essendonfc.com.au","http://www.afl.com.au/privacy"
"EmailItem","privacy.officer@collingwoodfc.com.au","http://www.afl.com.au/privacy"
"EmailItem","unsubscribe@deakin.edu.au","http://www.deakin.edu.au/footer/privacy"
"EmailItem","advancement-services@deakin.edu.au","http://www.deakin.edu.au/footer/privacy"
"EmailItem","privacy@deakin.edu.au","http://www.deakin.edu.au/footer/privacy"
"EmailItem","john.doe@example.com","https://free3d.com/privacy-policy"
"EmailItem","privacy@telepass.com","https://www.telepass.com//it/privacy"
"EmailItem","dpo@telepass.com","https://www.telepass.com//it/privacy"
"EmailItem","admin@slayerduck.com","http://booru.org/privacy"
"EmailItem","privacy@telepass.com","https://www.telepass.com//it/investors-and-relators/news/comunicazione-clienti-aggiornamento-privacy"
"EmailItem","dpo@telepass.com","https://www.telepass.com//it/investors-and-relators/news/comunicazione-clienti-aggiornamento-privacy"
"EmailItem","support@peggo.co","http://peggo.tv/privacy"
"EmailItem","satvat@satvatinfosol.com","http://i-register.in/privacy.html"
"EmailItem","technical@cam4.com","https://www.cam4.com/privacy"
"EmailItem","agecheck@cam4.biz","https://www.cam4.com/privacy"
"EmailItem","contact@cam4.com","https://www.cam4.com/privacy"
"EmailItem","dpo@cam4.com","https://www.cam4.com/privacy"
"EmailItem","customer@malaysiaairlines.com","https://www.malaysiaairlines.com/hq/en/footer/privacy-policy.html"
"EmailItem","privacy@malaysiaairlines.com","https://www.malaysiaairlines.com/hq/en/footer/privacy-policy.html"
"EmailItem","johndoe@yahoo.com","https://www.malaysiaairlines.com/hq/en/footer/privacy-policy.html"
"EmailItem","support@updatestar.com","https://client.updatestar.com/en/privacy"
"EmailItem","mail@fapality.com","https://fapality.com/info/privacy"
"EmailItem","cybercid@spo.go.kr","https://www.postype.com/policy/privacy"
"EmailItem","contact@postype.com","https://www.postype.com/policy/privacy"
"EmailItem","info@spilgames.com","http://www.a10.com/privacy-policy"
"EmailItem","legal@spilgames.com","http://www.a10.com/privacy-policy"
"EmailItem","info@spilgames.com","http://www.a10.com/privacy-policy-kids-parents"
"EmailItem","helpdesk@uga.edu","https://eits.uga.edu/access_and_security/infosec/pols_regs/policies/privacy/"
"EmailItem","infosec@uga.edu","https://eits.uga.edu/access_and_security/infosec/pols_regs/policies/privacy/"
"EmailItem","legal@theblaze.com","https://www.theblaze.com/privacy"
"EmailItem","privacy@theblaze.com","https://www.theblaze.com/privacy"
"EmailItem","legal@theblaze.com","https://www.theblaze.com/privacy"
"EmailItem","support@theblaze.com","https://www.theblaze.com/privacy"
"EmailItem","feedback@scotusblog.com","http://www.scotusblog.com/privacy-policy/"
"EmailItem","rating@mail.ru","https://www.reg.ru/company/privacy"
"EmailItem","rating@mail.ru","https://www.reg.ru/domain/service/absolute_privacy"
"EmailItem","support@onsizzle.com","https://me.me/privacy"
"EmailItem","info@sodapdf.com","https://www.sodapdf.com/privacy/"
"EmailItem","wolfpack@hankookilbo.com","http://company.hankookilbo.com/etc/privacy_policychild.aspx"
"EmailItem","zuckbox@hankookilbo.com","http://company.hankookilbo.com/etc/privacy_policychild.aspx"
"EmailItem","wolfpack@hankookilbo.com","http://company.hankookilbo.com/etc/privacy_policy.aspx"
"EmailItem","zuckbox@hankookilbo.com","http://company.hankookilbo.com/etc/privacy_policy.aspx"
"EmailItem","support@noip.com","https://www.noip.com/legal/privacy"
"EmailItem","privacy@noip.com","https://www.noip.com/legal/privacy"
"EmailItem","help@doublepimp.com","https://www.youporngay.com/information/"
"EmailItem","support@youporn.com","https://www.youporngay.com/information/"
"EmailItem","media@youporn.com","https://www.youporngay.com/information/"
"EmailItem","master@noscash.com","https://www.youporngay.com/information/"
"EmailItem","atlegal@youporn.com","https://www.youporngay.com/information/"
"EmailItem","webmaster@noscash.com","https://www.youporngay.com/information/"
"EmailItem","support@youporn.com","https://www.youporngay.com/information/"
"EmailItem","copyright@youporn.com","https://www.youporngay.com/information/"
"EmailItem","legal@leafgroup.com","https://sciencing.com/privacy-policy"
"EmailItem","support@kraken.com","https://www.kraken.com/en-us/legal/privacy"
"EmailItem","wdn-board@unl.edu","https://its.unl.edu/unlprivacypolicy/"
"EmailItem","wdnboard@unl.edu","https://its.unl.edu/unlprivacypolicy/"
"EmailItem","mysupport@unl.edu","https://its.unl.edu/unlprivacypolicy/"
"EmailItem","security@unl.edu","https://its.unl.edu/unlprivacypolicy/"
"EmailItem","security@unl.edu","https://its.unl.edu/unlprivacypolicy/"
"EmailItem","media@winxdvd.com","https://www.winxdvd.com/privacy-policy.htm"
"EmailItem","privacy@thestreet.com","http://corporate.thestreet.com/privacy"
"EmailItem","james.freiman@thestreet.com","http://corporate.thestreet.com/privacy"
"EmailItem","james.freiman@thestreet.com","http://corporate.thestreet.com/privacy"
"EmailItem","members@thestreet.com","http://corporate.thestreet.com/privacy"
"EmailItem","support_cn@tripadvisor.com","https://www.tripadvisor.cn/pages/privacy.html"
"EmailItem","support@seedr.cc","https://www.seedr.cc/dynamic/privacy"
"EmailItem","privacy@xilinx.com","https://www.xilinx.com/about/privacy-policy.html"
"EmailItem","privacy_gdpr@xilinx.com","https://www.xilinx.com/about/privacy-policy.html"
"EmailItem","andalepublishing@gmail.com","http://www.statisticshowto.com/blog/privacy-policy/"
"EmailItem","support@lit-era.com","https://litnet.com/info/privacy-policy-gdpr"
"EmailItem","support@lit-era.com","https://litnet.com/info/privacy-policy-gdpr"
"EmailItem","help@lit-era.com","https://litnet.com/info/privacy-policy-gdpr"
"EmailItem","privacy@si.edu","https://www.smithsonianmag.com/about/privacy/"
"EmailItem","smithsonianmagazine@si.edu","https://www.smithsonianmag.com/about/privacy/"
"EmailItem","emmanuelle.bartolli@capgemini.com","https://www.capgemini.com/privacy-policy/"
"EmailItem","dpocapgemini.global@capgemini.com","https://www.capgemini.com/privacy-policy/"
"EmailItem","contact@quizalert.com","https://www.quizalert.com/en/privacy.html"
"EmailItem","info@termometropolitico.it","https://www.termometropolitico.it/privacy"
"EmailItem","infoprivacy@termometropolitico.it","https://www.termometropolitico.it/privacy"
"EmailItem","privacy.office@uwo.ca","http://www.uwo.ca/univsec/privacy/index.html"
"EmailItem","privacy@zedo.com","https://www.zedo.com/about-zedo/privacy-policy-highlights/"
"EmailItem","legal@leafgroup.com","https://www.hunker.com/privacy-policy"
"EmailItem","email@domain.com","http://www.bestgore.com/privacy-policy/file-a-complaint/"
"EmailItem","email@domain.com","http://www.bestgore.com/privacy-policy/rectification/"
"EmailItem","email@domain.com","http://www.bestgore.com/privacy-policy/deletion/"
"EmailItem","email@domain.com","http://www.bestgore.com/privacy-policy/export-file/"
"EmailItem","security@depaul.edu","https://resources.depaul.edu/privacy/Pages/default.aspx"
"EmailItem","deleteaccount@foxnews.com","https://www.foxbusiness.com/privacy-policy"
"EmailItem","ldepartment@foxnews.com","https://www.foxbusiness.com/privacy-policy"
"EmailItem","u003edeleteaccount@foxnews.com","https://www.foxbusiness.com/privacy-policy"
"EmailItem","u003eldepartment@foxnews.com","https://www.foxbusiness.com/privacy-policy"
"EmailItem","advertisefbn@foxbusiness.com","https://www.foxbusiness.com/privacy-policy"
"EmailItem","privacy@seancody.com","https://www.seancody.com/legal/privacy"
"EmailItem","support@seancody.com","https://www.seancody.com/legal/privacy"
"EmailItem","admin@almrsal.com","https://www.almrsal.com/google-adsense-privacy-policy"
